step,datetime,actual_mw,static_prediction,dynamic_prediction,inline_prediction,static_rolling_mae,dynamic_rolling_mae,inline_rolling_mae,static_error,dynamic_error,inline_error,dynamic_retrain_count,dynamic_drift_active,inline_retrain_count,inline_drift_active,inline_retraining_in_progress
1557,2019-03-06 21:00:00,38566.739,26067.90573,36210.26887,36092.75498,8515.234507916668,1331.6098845833335,1378.0274925000006,12498.833270000003,2356.4701300000015,2473.9840200000035,1,False,1,False,False
1558,2019-03-06 22:00:00,36622.257,25928.571829999997,36830.13467000001,36750.39932,8638.557282708334,1317.5305572916668,1357.0105097916671,10693.68517,207.87767000000895,128.14231999999902,1,False,1,False,False
1559,2019-03-06 23:00:00,35082.894,25991.859269999997,37901.89162000001,37550.86088,8761.790118541669,1281.9196758333335,1343.1433937500003,9091.034730000003,2818.997620000009,2467.96688,1,False,1,False,False
1560,2019-03-07 00:00:00,34112.119,27670.051330000002,39475.39774,39035.27867,8883.161673958333,1244.7919689583334,1305.6974337500003,6442.067669999997,5363.278740000002,4923.159670000001,1,False,1,False,False
1561,2019-03-07 01:00:00,33860.016,27691.88438,38354.15197,37971.78437,8995.641114791668,1239.80578375,1310.4838720833336,6168.131620000004,4494.135969999996,4111.768369999998,1,False,1,False,False
1562,2019-03-07 02:00:00,33913.736,27623.343,36266.18432,36069.3698,9114.379518750002,1262.6376308333336,1338.4399193750003,6290.392999999996,2352.448320000003,2155.6338000000032,1,False,1,False,False
1563,2019-03-07 03:00:00,34208.087,27685.53024,35371.466309999996,35450.42955,9225.90604625,1276.1100508333334,1355.3278854166667,6522.5567599999995,1163.3793099999966,1242.3425500000012,1,False,1,False,False
1564,2019-03-07 04:00:00,35052.223,27628.94414,34479.19194,34663.72434,9329.987290416668,1288.6892633333337,1373.8246129166666,7423.2788599999985,573.0310600000012,388.49865999999747,1,False,1,False,False
1565,2019-03-07 05:00:00,37256.325,27568.12119,33655.660260000004,33811.80186,9433.631803125001,1278.203456041667,1365.4353537500003,9688.203809999995,3600.664739999993,3444.5231399999975,1,False,1,False,False
1566,2019-03-07 06:00:00,40196.538,27281.87197,33254.03752,33650.05032,9456.081345833334,1244.821410833334,1353.936725416667,12914.66603,6942.500480000002,6546.487679999998,1,False,1,False,False
1567,2019-03-07 07:00:00,40522.688,27000.43675,32582.109940000002,32718.07744,9464.813671458334,1249.647678958334,1370.68104375,13522.251250000001,7940.57806,7804.610560000001,1,False,1,False,False
1568,2019-03-07 08:00:00,38364.798,27146.10167,32663.08873,32572.65206,9456.040262916667,1279.3566331250006,1391.3969647916667,11218.696330000002,5701.709270000003,5792.145940000002,1,False,1,False,False
1569,2019-03-07 09:00:00,36543.609,27349.69475,32641.56353,32798.75403,9435.940350208335,1301.879324583334,1409.9004872916669,9193.914249999998,3902.0454699999973,3744.8549700000003,1,False,1,False,False
1570,2019-03-07 10:00:00,35261.207,27704.98642,33674.89911,34168.454979999995,9414.617862916666,1309.957304583334,1418.8839033333336,7556.220580000001,1586.3078900000037,1092.7520200000072,1,False,1,False,False
1571,2019-03-07 11:00:00,34330.446,28284.3309,35493.51239,35797.986840000005,9389.587273125,1320.3532416666674,1422.161484375,6046.115100000003,1163.06639,1467.5408400000015,1,False,1,False,False
1572,2019-03-07 12:00:00,33581.727,29021.67904,35579.04064,35503.54159,9367.691585416667,1318.5595754166673,1414.3007856250003,4560.04796,1997.3136400000003,1921.8145900000018,1,False,1,False,False
1573,2019-03-07 13:00:00,32875.328,29093.09477,35455.602170000006,35128.59141,9347.006282291668,1319.0983654166673,1405.2346708333334,3782.2332300000016,2580.2741700000042,2253.2634099999996,1,False,1,False,False
1574,2019-03-07 14:00:00,32319.553,29224.09604,35463.160820000005,35197.46033,9332.951455,1318.9239618750007,1396.362244791667,3095.4569599999995,3143.6078200000047,2877.907330000002,1,False,1,False,False
1575,2019-03-07 15:00:00,32338.89,29309.37308,35147.66726,34814.68086,9314.181484166667,1318.3219479166673,1395.649527291667,3029.516919999998,2808.7772600000026,2475.790860000001,1,False,1,False,False
1576,2019-03-07 16:00:00,33014.83,29465.90682,34355.9893,34262.32385,9300.617269166667,1308.0949691666672,1389.800255625,3548.9231800000016,1341.1592999999993,1247.493849999999,1,False,1,False,False
1577,2019-03-07 17:00:00,34701.153,29451.85604,32056.00383,32008.64832,9271.950279791667,1319.828746250001,1403.9824039583336,5249.29696,2645.149169999997,2692.504679999998,1,False,1,False,False
1578,2019-03-07 18:00:00,36763.609,29493.88991,29875.72449,29660.14127,9218.569616458335,1301.3947408333343,1386.3442852083335,7269.719089999995,6887.884509999996,7103.467729999997,1,False,1,False,False
1579,2019-03-07 19:00:00,36989.482,28667.26609,29686.0874,29957.7098,9160.053965416668,1274.534958750001,1364.9861629166671,8322.215910000003,7303.394600000003,7031.772200000003,1,False,1,False,False
1580,2019-03-07 20:00:00,36476.382,28364.41161,29890.61988,29969.60872,9093.05555375,1241.5984266666676,1337.4323687500003,8111.970389999999,6585.762119999999,6506.773279999998,1,False,1,False,False
1581,2019-03-07 21:00:00,35298.413,28274.132550000002,29898.14949,29913.61695,9021.990418750001,1208.5256079166675,1302.9639141666669,7024.280449999998,5400.263510000001,5384.796050000001,1,False,1,False,False
1582,2019-03-07 22:00:00,33340.273,28326.06877,29907.25475,29901.69901,8943.405059583334,1212.4488920833344,1297.8076456250003,5014.204229999999,3433.018250000001,3438.573990000001,1,False,1,False,False
1583,2019-03-07 23:00:00,31625.409,28243.95886,31714.986960000002,31655.8624,8858.201154166667,1188.6842135416675,1270.6553783333336,3381.450140000001,89.57796000000235,30.453400000002148,1,False,1,False,False
1584,2019-03-08 00:00:00,30498.236,28238.5438,35305.13671,35404.015120000004,8768.680609166668,1138.3217716666677,1222.2677633333335,2259.6922000000013,4806.900709999998,4905.779120000003,1,False,1,False,False
1585,2019-03-08 01:00:00,29902.66,28204.51981,36071.65256,35304.649919999996,8682.578625416667,1079.8759662500008,1168.376484791667,1698.1401899999983,6168.992560000002,5401.989919999996,1,False,1,False,False
1586,2019-03-08 02:00:00,29876.213,28185.93403,34373.23238,34296.67939,8597.252805000002,1022.8393647916677,1116.322898541667,1690.2789699999994,4497.019380000002,4420.466389999998,1,False,1,False,False
1587,2019-03-08 03:00:00,30181.367,28035.894220000002,33693.32145,34031.75756,8511.595959166667,989.8954745833342,1074.3820310416668,2145.4727799999964,3511.9544500000047,3850.39056,1,False,1,False,False
